,price,address,logitude,latitude,zipcode,rent,sale,size,year built,bed,bath,Neighborhood,page_url,description
0,NaN,NaN,-74.007598,40.746898,NaN,NaN,NaN,4017,1910,NaN,NaN,Chelsea and Clinton,https://www.zillow.com:443/homedetails/545-W-20th-St-APT-3B-New-York-NY-10011/2085535137_zpid/,NaN
1,715000.00,"261 W 22nd St APT 22, New York, NY 10011",-73.997879,40.744414,10011,0,1,525,1917,1,1,Chelsea and Clinton,https://www.zillow.com:443/homedetails/261-W-22nd-St-APT-22-New-York-NY-10011/89826947_zpid/,"For sale: $715,000. CHARMING CHELSEA PRE-WAR! 



YOUR HOME



Call this unique, bright, Chelsea pre-war one bedroom apartment your home! Apt 22 features hardwood floors, high ceilings, in-unit washer-dryer, and custom elfa closet shelving in the bedroom. The windowed kitchen has been completely renovated with an excellent amount of storage, and enough counter space to properly prepare homemade meals. The windowed bathroom has been re-finished with custom ceramic tiling. Apartment features:



Bertazzoni 24 Stainless Steel Range 

Ariston Washer-Dryer Combo

Vermeere Cermic Tiling in Bathroom

Custom elfa Closet Shelving

Private Storage in Basement



YOUR BUILDING



This charming, 1917 pre-war building is a well-maintained cooperative. The superintendent takes excellent care of the building. The front of the building boasts a grand, arched entry way, and is nestled in the middle of the block on 22nd Street. Close to C/E/1 trains and major bus routes, transportation is extremely convenient to all areas of the city.



YOUR NEIGHBORHOOD 



The West 20's are vibrant, with an abundance of neighborhood coffee shops and restaurants such as Cookshop, Fig and Olive, Del Posto and The Morris Hotel. The High Line and Chelsea Market are steps away, as are all of the art galleries of West Chelsea.



- Please note this is a legal one bedroom apartment, per the offering plan. 2nd photo has a virtually staged barnyard door."
2,NaN,NaN,-74.001403,40.739898,NaN,NaN,NaN,--,1930,NaN,NaN,Chelsea and Clinton,https://www.zillow.com:443/homedetails/250-W-15th-St-5B6C-New-York-NY-10011/2085985217_zpid/,NaN
3,14200000.00,"65 W 13th St # 6AB, New York, NY 10011",-73.996902,40.736801,10011,0,1,5800,1906,5,4.5,Chelsea and Clinton,https://www.zillow.com:443/homedetails/65-W-13th-St-6AB-New-York-NY-10011/2087018901_zpid/,"For sale: $14,200,000. This peerless designer 4-5 bedroom, 4.5-bathroom home offers gorgeous interiors, loft-like proportions and an ideal Greenwich Village location.

Stunning craftsmanship and premium finishes are the hallmarks of the exquisite 5,800-square-foot masterpiece meticulously designed by revered Steven Gambrel. The vast layout has been artfully arranged to appeal to both residents and visitors alike, while layered materials and fine millwork add warmth and depth throughout.

Dramatic black-and-white marble in the large formal entry gallery makes for a glamorous introduction, while a separate mud room entrance is filled with convenient built-ins and closets. Ahead, positioned within the footprint of the building's iconic curved faade, the great room's classic crown moldings draw the eye skyward and rich full-height window coverings, oversized windows and wide-plank flooring underscore dramatic proportions. Chic pocket doors reveal the magnificent eat-in kitchen where sleek rows of floor-to-ceiling glass-front cabinetry line allow the spectacular rainforest Quartzite island to take center stage. The fleet of state-of-the-art stainless steel appliances will delight chefs, while delicate handblown-glass light fixtures add an intriguing focal point and banquette seating basks in lovely Greenwich Village views. An adjacent den decorated with dentil trim opens to a well-stocked wet bar, wine room and powder room, underscoring the home's suitability for gracious entertaining.

Rich, textural wall coverings add alluring serenity in the expansive master suite. Here, the en suite bathroom is a sanctuary of Aquasanta marble featuring a soaking tub, separate shower, double vanity and private water closet, and twin walk-in closets flank a boutique-inspired dressing room. The well-equipped suite also includes a private home office, a roomy home gym and direct access to the oversized laundry room with utility sink and two sets of side-by-side washer-dryers. Another bedroom suite with private bath shares the northern view, while three more bedrooms and two well-appointed full baths are located along the south-facing wing.

Set within a stately turn-of-the-century department store building and converted to luxury condominiums in 2001, The Greenwich offers full-time doorman service, fitness center, playroom, bike room, private storage and a common roof deck with gas grills and 360-degree panoramic city views.

From its ideal position at the intersection of the Greenwich Village, West Village, Chelsea and Union Square neighborhoods, this gorgeous building offers immediate access to the best of Manhattan living. Trader Joe's, Whole Foods and innumerable dining options satisfy any culinary whim, and galleries, theaters and concert venues supply unlimited entertainment. The New School, Pratt and NYU campuses line the surrounding blocks, and access to transportation is phenomenal with F/M, L, 1/2/3, A/C/E, 4/5/6, N/Q/R/W and PATH trains all nearby.

Seeing is believing!"
4,850000.00,"10 W 15th St APT 1616, New York, NY 10011",-73.993631,40.73675,10011,0,1,350000,1964,1,1,Chelsea and Clinton,https://www.zillow.com:443/homedetails/10-W-15th-St-APT-1616-New-York-NY-10011/244697924_zpid/,"For sale: $850,000. Views and light abound in this over sized 1 bedroom home at The Parker Gramercy. The apartment currently features a galley kitchen with stainless appliances and pickled wood cabinetry, an updated tile bathroom, fantastic storage and wood floors; though with a little work, this home will dazzle. Perched on the 16th floor with a wonderful southern exposure, sunlight floods the apartment all day long - with direct views of the Freedom Tower, downtown landmark buildings, and the rising Jersey City skyline. The Parker Gramercy is a full service white glove building with 24 hour doorman, central laundry, valet service and a garage. It is located at the cross roads of Union Square, Flatiron, Chelsea and Greenwich Village near all transportation, shops and restaurants.Please note additional capital assessment of $230.56 / mo."
5,NaN,NaN,-73.999099,40.7411,NaN,NaN,NaN,1942,2018,NaN,NaN,Chelsea and Clinton,https://www.zillow.com:443/homedetails/225-W-17th-St-2B-New-York-NY-10011/2087316701_zpid/,NaN
6,499000.00,"49 W 12th St APT 1A, New York, NY 10011",-73.996409,40.735692,10011,0,1,550,1952,0,1,Chelsea and Clinton,https://www.zillow.com:443/homedetails/49-W-12th-St-APT-1A-New-York-NY-10011/244794360_zpid/,"For sale: $499,000. This quiet rear alcove studio apartment is in Greenwich Village's most perfectly located full service doorman cooperative. Located between Fifth and Sixth Ave on one of the most treasured landmarked tree lined streets of Greenwich Village. This pet friendly building also features a spectacular furnished landscaped roof deck, full time doorman and live in super No co-purchasing, guarantors or investors. perfect quiet pied-a-terre, bring your designer! Currently used as office but must be residential now."
7,990000.00,"101 W 12th St APT 21H, New York, NY 10011",-73.997972,40.736477,10011,0,1,--,1961,1,1,Chelsea and Clinton,https://www.zillow.com:443/homedetails/101-W-12th-St-APT-21H-New-York-NY-10011/79495129_zpid/,"For sale: $990,000. Enjoy natural light all day long in this perfectly laid out one bedroom. In addition to the open South/East city views from your living and bedroom, the unit has a windowed kitchen and bathroom. 21H has five closets, including two walk-ins, a spacious entry foyer, a sprawling 22' living room, and a massive 16' bedroom. 



The John Adams is a pristinely maintained full service coop with doorman and concierge. There is a gorgeous common roof deck with planters, tables and a gazebo, live in super, parking on premises, bike storage ($5/month), and laundry on site. Situated on the corner of 12th Street and 6th Avenue, you are seconds away from the F, M, L, 1, 2, 3, A, C, E, B, D and PATH trains



The John Adams allows pied a terres but does not permit guarantors or co-purchasing for assistance purposes. 



Sublets are permitted 2 out of every 5 years



Pets are welcome for owners, but no more than two per apartment and no aggressive breeds"
8,599000.00,"25 W 13th St APT 3MN, New York, NY 10011",-73.994898,40.735799,10011,0,1,151500,1960,0,1,Chelsea and Clinton,https://www.zillow.com:443/homedetails/25-W-13th-St-APT-3MN-New-York-NY-10011/244748141_zpid/,"For sale: $599,000. Location, Location, Location_ Prime Village Lower Fifth Avenue Sunny East, North facing dining alcove studio renovated about 10 years ago, great view. This apartment is a great investment, and investor friendly, you could rent it from day one, parents buying it for kids are OK, co purchasing is OK. The maintenance is super low per month. The apartment features, renovated kitchen, tons of closets, Great E/N facing light. The building features: Beautiful landscaped Garden, 24 hour doorman, Central Laundry with washer and dryer, bike storage for free, additional storage for a small fee and a parking garage in the building. Very close to NYU and New School"
9,12500000.00,"76 11th Ave # X23B, New York, NY 10011",-74.0074,40.744598,10011,0,1,3383,2018,4,4,Chelsea and Clinton,https://www.zillow.com:443/homedetails/76-11th-Ave-X23B-New-York-NY-10011/2085767196_zpid/,"For sale: $12,500,000. This masterfully conceived, sprawling four bedroom, three and a half bathroom home encompasses elegance, glamour and luxury over its sprawling 3,383 sqft. Upon arrival, residents enter through a custom smoked-oak entry door to be greeted by natural oak chevron floors throughout, as well as an abundance of light and views. 

Grand and spacious, the enormous living room captures the western exposure and is an exceptional setting to live, dine, and entertain. Located adjacent is the large and lavish custom-designed kitchen featuring elegant Carnico Grigio marble floors and appointed with Molteni brushed Epicea wood with white lacquer cabinetry, and honed Calacatta Gold marble countertops and backsplash. A Calacatta Gold marble center island with a brass patina frame features a raised Carnico Grigio marble eating counter, designed for generous seating and flow. Fully integrated appliances include a Gaggenau refrigerator, convection oven, speed oven, and Miele ventilation hood, dishwasher and undercounter Gaggenau wine refrigerator. A gas cooktop is complemented by a steam oven, warming drawer with polished nickel fittings by Parisian brand THG throughout.

Soaked with sunlight through the corner northwestern exposure, the gracious corner master suite offers serene city and river views equipped with an abundance of closet space and an expansive, windowed master bathroom that serves as a spa-like sanctuary. Features include chevron Arabescato Vagli Oro marble floors with Saint Laurent marble borders and baseboards, Arabescatgo Vagli Oro marble wainscoting, vanities and sink, and a mirrored medicine cabinet with integrated LED lighting. A sculptural Boffi freestanding tub provides a luxurious soaking experience, and smoked-oak and Saint Laurent marble chests offer additional storage for bath linens. Radiant Heat is provided underfoot for residents' ultimate comfort.

The additional three bedrooms offers abundant space embracing the northern exposure with city skyline views. Lavish secondary bathrooms are appointed with chevron Arabescato Vagli Oro marble floors with Statuario marble borders and Radiant Heat, Crystal White stone walls, vanities and sinks, and custom mirrors with bronze patina frames. A glass enclosed marble shower offers elegant bathing experiences. 

Located conveniently off the entry foyer, a signature powder room features chevron Calacatta Paonazzo marble floors and wainscoting, with Crystal White stone borders, baseboards and shelves. Features include a monolithic Calacatta Paonazzo marble vanity and sink, custom mirror with brass patina frames, and polished nickel fittings by THG.

A professional laundry room with a premium stacked washer, dryer and sink, as well as a Kraus Hi-Tech package featuring an in-wall touch panel, voice-activation, remote access, and smart device application control for HVAC, audio, WiFi and lighting, complete this exceptional home.

Exclusive to residents, The XI features over 18,000 sqft of light-filled amenity space curated and managed by Six Senses New York and designed by Gabellini Sheppard Associates. Services and amenities include a 75-foot glass enclosed, sunlit swimming pool surrounded by a hot tub and poolside cabanas; a fitness center with state-of-the-art equipment and dedicated studios; a luxurious spa with steam rooms, saunas, cold plunges and treatment room; a double-height entertainment space and social lounge with dining area, catering kitchen, and wine room; a teen lounge and children's playroom with specially-tailored spaces; 24-hour attended lobbies and on-site resident manager; priority access to all Six Senses New York services and amenities, and access to select a la carte Six Senses New York services; residential storage available for purchase; access to hotel valet services or parking spaces can be offered by license. 

The complete terms are in an offering plan available from the Sponsor (File No: CD16-0214)"
